mp_index,battery_formula,formula_discharge,framework_formula,preliminary_family,cv_group,average_voltage,target,protocol,model,y_true,y_pred_oof,abs_error,capacity_grav,energy_grav,stability_worst,target_property,best_model
342,Na0-1K2MoCl6,K2NaMoCl6,K2MoCl6,other_or_unclear,K2MoCl6,2.331529446551723,average_voltage,C_strict_post_DFT,GradientBoosting,2.331529446551723,2.750547098419487,0.4190176518677639,,,,average_voltage,GradientBoosting
343,Na1-2TiPCO7,Na2TiPCO7,TiPCO7,phosphate_or_NASICON_like,TiPCO7,1.54326663155172,average_voltage,C_strict_post_DFT,GradientBoosting,1.54326663155172,2.2976612680993345,0.7543946365476144,,,,average_voltage,GradientBoosting
344,Na0-1V4(CuO4)3,NaV4(CuO4)3,V4(CuO4)3,transition_metal_oxide_like,V4(CuO4)3,2.972639796551708,average_voltage,C_strict_post_DFT,GradientBoosting,2.972639796551708,3.241708290576074,0.2690684940243657,,,,average_voltage,GradientBoosting
345,Na0-1CdN,NaCdN,CdN,other_or_unclear,CdN,1.321085651551725,average_voltage,C_strict_post_DFT,GradientBoosting,1.321085651551725,2.0908066792852216,0.7697210277334965,,,,average_voltage,GradientBoosting
346,Na1-2.75Ti2(PO4)3,Na11Ti8(PO4)12,Ti2(PO4)3,phosphate_or_NASICON_like,Ti2(PO4)3,1.236566780837445,average_voltage,C_strict_post_DFT,GradientBoosting,1.236566780837445,1.718008944572463,0.4814421637350179,,,,average_voltage,GradientBoosting
347,Na0-1Fe7(PO4)6,NaFe7(PO4)6,Fe7(PO4)6,phosphate_or_NASICON_like,Fe7(PO4)6,2.751346386551748,average_voltage,C_strict_post_DFT,GradientBoosting,2.751346386551748,3.4264466065343395,0.6751002199825917,,,,average_voltage,GradientBoosting
348,Na0-0.5BiO2,Na(BiO2)2,BiO2,other_or_unclear,BiO2,2.758700919051723,average_voltage,C_strict_post_DFT,GradientBoosting,2.758700919051723,1.9896749260291495,0.7690259930225731,,,,average_voltage,GradientBoosting
349,Na0-1Cs2MoCl6,Cs2NaMoCl6,Cs2MoCl6,other_or_unclear,Cs2MoCl6,2.404134966551726,average_voltage,C_strict_post_DFT,GradientBoosting,2.404134966551726,2.786758634915388,0.3826236683636619,,,,average_voltage,GradientBoosting
350,Na0-0.75WO3,Na3(WO3)4,WO3,transition_metal_oxide_like,WO3,1.964178333218393,average_voltage,C_strict_post_DFT,GradientBoosting,1.964178333218393,2.8144285532839284,0.8502502200655353,,,,average_voltage,GradientBoosting
351,Na1-2Sn,Na2Sn,Sn,other_or_unclear,Sn,-0.225486594698275,average_voltage,C_strict_post_DFT,GradientBoosting,-0.225486594698275,-0.3169581653076568,0.0914715706093818,,,,average_voltage,GradientBoosting
352,Na2-3TlPCO7,Na3TlPCO7,TlPCO7,phosphate_or_NASICON_like,TlPCO7,2.383596366551732,average_voltage,C_strict_post_DFT,GradientBoosting,2.383596366551732,2.982703446070999,0.5991070795192672,,,,average_voltage,GradientBoosting
353,Na0-1Cs2SbBr6,Cs2NaSbBr6,Cs2SbBr6,other_or_unclear,Cs2SbBr6,2.658470926551722,average_voltage,C_strict_post_DFT,GradientBoosting,2.658470926551722,2.0910459323996307,0.5674249941520912,,,,average_voltage,GradientBoosting
354,Na0-1FeCuS2,NaFeCuS2,FeCuS2,other_or_unclear,FeCuS2,1.727397416551724,average_voltage,C_strict_post_DFT,GradientBoosting,1.727397416551724,1.0990493987267669,0.6283480178249572,,,,average_voltage,GradientBoosting
355,Na0-0.31TiO2,Na5Ti16O32,TiO2,transition_metal_oxide_like,TiO2,1.716855328551723,average_voltage,C_strict_post_DFT,GradientBoosting,1.716855328551723,1.946120317689808,0.2292649891380851,,,,average_voltage,GradientBoosting
356,Na0-0.5CrS2,Na(CrS2)2,CrS2,other_or_unclear,CrS2,1.800957676551722,average_voltage,C_strict_post_DFT,GradientBoosting,1.800957676551722,1.1841838727630418,0.6167738037886801,,,,average_voltage,GradientBoosting
357,Na0-3Ca,Na3Ca,Ca,other_or_unclear,Ca,0.014938906551724,average_voltage,C_strict_post_DFT,GradientBoosting,0.014938906551724,-0.003680198417726,0.01861910496945,,,,average_voltage,GradientBoosting
358,Na0-1TiF3,NaTiF3,TiF3,other_or_unclear,TiF3,-0.060389533448276,average_voltage,C_strict_post_DFT,GradientBoosting,-0.060389533448276,1.0898852772030476,1.1502748106513236,,,,average_voltage,GradientBoosting
359,Na2-3C,Na3C,C,carbon_or_organic_like,C,-0.436676853448275,average_voltage,C_strict_post_DFT,GradientBoosting,-0.436676853448275,1.5064576317183491,1.9431344851666243,,,,average_voltage,GradientBoosting
360,Na0-0.33VO2,NaV3O6,VO2,transition_metal_oxide_like,VO2,1.838578626551737,average_voltage,C_strict_post_DFT,GradientBoosting,1.838578626551737,2.850218247815786,1.011639621264049,,,,average_voltage,GradientBoosting
361,Na0-1Ba2(CuO2)3,Ba2Na(CuO2)3,Ba2(CuO2)3,transition_metal_oxide_like,Ba2(CuO2)3,2.459639041551728,average_voltage,C_strict_post_DFT,GradientBoosting,2.459639041551728,3.438294177537172,0.9786551359854436,,,,average_voltage,GradientBoosting
362,Na0-1Rb2SbBr6,Rb2NaSbBr6,Rb2SbBr6,other_or_unclear,Rb2SbBr6,2.557676156551721,average_voltage,C_strict_post_DFT,GradientBoosting,2.557676156551721,2.0317586982740505,0.5259174582776707,,,,average_voltage,GradientBoosting
363,Na0-3Fe,Na3Fe,Fe,other_or_unclear,Fe,-0.661557793448275,average_voltage,C_strict_post_DFT,GradientBoosting,-0.661557793448275,0.4083941202443462,1.0699519136926212,,,,average_voltage,GradientBoosting
364,Na4-6Bi2As(CO4)4,Na6Bi2As(CO4)4,Bi2As(CO4)4,carbon_or_organic_like,Bi2As(CO4)4,2.711236846551731,average_voltage,C_strict_post_DFT,GradientBoosting,2.711236846551731,3.0406920953487906,0.3294552487970597,,,,average_voltage,GradientBoosting
365,Na0-3Ce,Na3Ce,Ce,other_or_unclear,Ce,-0.619197831781609,average_voltage,C_strict_post_DFT,GradientBoosting,-0.619197831781609,-0.7854682174379691,0.1662703856563601,,,,average_voltage,GradientBoosting
366,Na0-1ZrNb(PO4)3,NaZrNb(PO4)3,ZrNb(PO4)3,phosphate_or_NASICON_like,ZrNb(PO4)3,1.681804594885026,average_voltage,C_strict_post_DFT,GradientBoosting,1.681804594885026,3.164948781314341,1.4831441864293151,,,,average_voltage,GradientBoosting
367,Na5-6CuO4,Na6CuO4,CuO4,transition_metal_oxide_like,CuO4,0.9746425815517232,average_voltage,C_strict_post_DFT,GradientBoosting,0.9746425815517232,2.0149187155128665,1.0402761339611433,,,,average_voltage,GradientBoosting
368,Na0-0.2VO2,NaV5O10,VO2,transition_metal_oxide_like,VO2,2.143013756551727,average_voltage,C_strict_post_DFT,GradientBoosting,2.143013756551727,2.8320678050645505,0.6890540485128236,,,,average_voltage,GradientBoosting
369,Na0-1CeSe2,NaCeSe2,CeSe2,other_or_unclear,CeSe2,1.903520346551723,average_voltage,C_strict_post_DFT,GradientBoosting,1.903520346551723,1.7649617752183326,0.1385585713333903,,,,average_voltage,GradientBoosting
370,Na2-3SiSnCO7,Na3SiSnCO7,SiSnCO7,silicate_like,SiSnCO7,1.06527300155172,average_voltage,C_strict_post_DFT,GradientBoosting,1.06527300155172,1.9615593281150756,0.8962863265633554,,,,average_voltage,GradientBoosting
371,Na5-6Sn2P(CO4)4,Na6Sn2P(CO4)4,Sn2P(CO4)4,phosphate_or_NASICON_like,Sn2P(CO4)4,2.679763736551709,average_voltage,C_strict_post_DFT,GradientBoosting,2.679763736551709,2.959662766706664,0.2798990301549549,,,,average_voltage,GradientBoosting
372,Na0-1Ti3P3O13,NaTi3P3O13,Ti3P3O13,phosphate_or_NASICON_like,Ti3P3O13,2.085293196551735,average_voltage,C_strict_post_DFT,GradientBoosting,2.085293196551735,2.195217208832961,0.1099240122812261,,,,average_voltage,GradientBoosting
373,Na2-3SiBSbO7,Na3SiBSbO7,SiBSbO7,silicate_like,SiBSbO7,1.6956072115517211,average_voltage,C_strict_post_DFT,GradientBoosting,1.6956072115517211,2.3291379118371194,0.6335307002853983,,,,average_voltage,GradientBoosting
374,Na0-1Ca2Rh,NaCa2Rh,Ca2Rh,other_or_unclear,Ca2Rh,-0.248689943448276,average_voltage,C_strict_post_DFT,GradientBoosting,-0.248689943448276,0.0960836794533935,0.3447736229016696,,,,average_voltage,GradientBoosting
375,Na0-0.25PW3O11,NaP4(W3O11)4,PW3O11,phosphate_or_NASICON_like,PW3O11,2.67626452655168,average_voltage,C_strict_post_DFT,GradientBoosting,2.67626452655168,2.5970121413337264,0.0792523852179534,,,,average_voltage,GradientBoosting
376,Na0-3Re,Na3Re,Re,other_or_unclear,Re,-1.714772376781609,average_voltage,C_strict_post_DFT,GradientBoosting,-1.714772376781609,-0.9266185098849984,0.7881538668966107,,,,average_voltage,GradientBoosting
377,Na0-3Ni,Na3Ni,Ni,other_or_unclear,Ni,-0.555671876781609,average_voltage,C_strict_post_DFT,GradientBoosting,-0.555671876781609,-0.4510640101490656,0.1046078666325434,,,,average_voltage,GradientBoosting
378,Na0-3Co,Na3Co,Co,other_or_unclear,Co,-0.876626576781609,average_voltage,C_strict_post_DFT,GradientBoosting,-0.876626576781609,-0.4393642681652735,0.4372623086163355,,,,average_voltage,GradientBoosting
379,Na0-0.5V3S4,Na(V3S4)2,V3S4,other_or_unclear,V3S4,0.999151806551726,average_voltage,C_strict_post_DFT,GradientBoosting,0.999151806551726,1.1123794110930458,0.1132276045413198,,,,average_voltage,GradientBoosting
380,Na0-1ScSn,NaScSn,ScSn,other_or_unclear,ScSn,0.7297572165517231,average_voltage,C_strict_post_DFT,GradientBoosting,0.7297572165517231,-0.1474620811122119,0.877219297663935,,,,average_voltage,GradientBoosting
381,Na0-1Ti8O13,NaTi8O13,Ti8O13,transition_metal_oxide_like,Ti8O13,0.998536216551716,average_voltage,C_strict_post_DFT,GradientBoosting,0.998536216551716,1.156761346462522,0.1582251299108059,,,,average_voltage,GradientBoosting
382,Na0.83-0.89NiO2,Na8(NiO2)9,NiO2,transition_metal_oxide_like,NiO2,2.62946972655182,average_voltage,C_strict_post_DFT,GradientBoosting,2.62946972655182,2.834263402053886,0.2047936755020662,,,,average_voltage,GradientBoosting
383,Na1-2KSb,KNa2Sb,KSb,other_or_unclear,KSb,1.308978026551724,average_voltage,C_strict_post_DFT,GradientBoosting,1.308978026551724,0.8594409696873678,0.4495370568643561,,,,average_voltage,GradientBoosting
384,Na4-7Ti11O24,Na7Ti11O24,Ti11O24,transition_metal_oxide_like,Ti11O24,1.9657263565517111,average_voltage,C_strict_post_DFT,GradientBoosting,1.9657263565517111,1.8337289411485744,0.1319974154031369,,,,average_voltage,GradientBoosting
385,Na0-1Cs2MoBr6,Cs2NaMoBr6,Cs2MoBr6,other_or_unclear,Cs2MoBr6,2.240447146551727,average_voltage,C_strict_post_DFT,GradientBoosting,2.240447146551727,2.3348980659740994,0.0944509194223726,,,,average_voltage,GradientBoosting
386,Na0.67-1CrSe2,NaCrSe2,CrSe2,other_or_unclear,CrSe2,1.776473426551717,average_voltage,C_strict_post_DFT,GradientBoosting,1.776473426551717,1.5684150983643814,0.2080583281873356,,,,average_voltage,GradientBoosting
387,Na0.77-0.85WO3,Na11(WO3)13,WO3,transition_metal_oxide_like,WO3,2.559243976551783,average_voltage,C_strict_post_DFT,GradientBoosting,2.559243976551783,3.410324433289495,0.8510804567377122,,,,average_voltage,GradientBoosting
388,Na2-3Ti6O13,Na3Ti6O13,Ti6O13,transition_metal_oxide_like,Ti6O13,0.440480346551712,average_voltage,C_strict_post_DFT,GradientBoosting,0.440480346551712,1.3277794349762695,0.8872990884245575,,,,average_voltage,GradientBoosting
389,Na0-0.5Nb3S4,Na(Nb3S4)2,Nb3S4,other_or_unclear,Nb3S4,0.976272626551722,average_voltage,C_strict_post_DFT,GradientBoosting,0.976272626551722,1.2048720653087812,0.2285994387570592,,,,average_voltage,GradientBoosting
390,Na0-1Rb2MoBr6,Rb2NaMoBr6,Rb2MoBr6,other_or_unclear,Rb2MoBr6,2.18916240655172,average_voltage,C_strict_post_DFT,GradientBoosting,2.18916240655172,1.4920436273543705,0.6971187791973494,,,,average_voltage,GradientBoosting
391,Na4-5Ti3O8,Na5Ti3O8,Ti3O8,transition_metal_oxide_like,Ti3O8,0.79549412655172,average_voltage,C_strict_post_DFT,GradientBoosting,0.79549412655172,2.1124566149675137,1.3169624884157938,,,,average_voltage,GradientBoosting
392,Na0-0.5Nb2(PO4)3,NaNb4(PO4)6,Nb2(PO4)3,phosphate_or_NASICON_like,Nb2(PO4)3,1.630641366551746,average_voltage,C_strict_post_DFT,GradientBoosting,1.630641366551746,3.0848648622807,1.4542234957289533,,,,average_voltage,GradientBoosting
393,Na0-0.5Ti3Se4,Na(Ti3Se4)2,Ti3Se4,other_or_unclear,Ti3Se4,0.644184976551731,average_voltage,C_strict_post_DFT,GradientBoosting,0.644184976551731,0.915759791791826,0.2715748152400949,,,,average_voltage,GradientBoosting
394,Na0-4.25Mo15S19,Na17(Mo15S19)4,Mo15S19,other_or_unclear,Mo15S19,1.692320103022309,average_voltage,C_strict_post_DFT,GradientBoosting,1.692320103022309,1.6619970601102043,0.0303230429121044,,,,average_voltage,GradientBoosting
395,Na0-0.5SnO2,Na(SnO2)2,SnO2,other_or_unclear,SnO2,2.060051621551725,average_voltage,C_strict_post_DFT,GradientBoosting,2.060051621551725,3.0716498641163428,1.011598242564618,,,,average_voltage,GradientBoosting
396,Na0-0.25FeSb3,Na(FeSb3)4,FeSb3,other_or_unclear,FeSb3,0.965591996551712,average_voltage,C_strict_post_DFT,GradientBoosting,0.965591996551712,1.515284979409374,0.5496929828576621,,,,average_voltage,GradientBoosting
397,Na0-0.5PrCl3,NaPr2Cl6,PrCl3,other_or_unclear,PrCl3,0.045039906551725,average_voltage,C_strict_post_DFT,GradientBoosting,0.045039906551725,1.578426708009498,1.533386801457773,,,,average_voltage,GradientBoosting
398,Na0-0.5Nb3Se4,Na(Nb3Se4)2,Nb3Se4,other_or_unclear,Nb3Se4,0.8024059965517301,average_voltage,C_strict_post_DFT,GradientBoosting,0.8024059965517301,0.9993676352330082,0.1969616386812781,,,,average_voltage,GradientBoosting
399,Na0.5-0.67NbSe2,Na2(NbSe2)3,NbSe2,other_or_unclear,NbSe2,1.388520896551729,average_voltage,C_strict_post_DFT,GradientBoosting,1.388520896551729,1.2062014361362146,0.1823194604155145,,,,average_voltage,GradientBoosting
400,Na0-1Cs2UBr6,Cs2NaUBr6,Cs2UBr6,other_or_unclear,Cs2UBr6,1.146542039051727,average_voltage,C_strict_post_DFT,GradientBoosting,1.146542039051727,2.205510908049661,1.0589688689979342,,,,average_voltage,GradientBoosting
401,Na0-0.25Ce2Se3,Na(Ce2Se3)4,Ce2Se3,other_or_unclear,Ce2Se3,1.3062331915517151,average_voltage,C_strict_post_DFT,GradientBoosting,1.3062331915517151,1.5637203229903835,0.2574871314386684,,,,average_voltage,GradientBoosting
402,Na2-2.17Ti4O9,Na13Ti24O54,Ti4O9,transition_metal_oxide_like,Ti4O9,1.537548586551742,average_voltage,C_strict_post_DFT,GradientBoosting,1.537548586551742,1.4080516598021555,0.1294969267495864,,,,average_voltage,GradientBoosting
403,Na0-2InBi,Na2InBi,InBi,other_or_unclear,InBi,-1.807908383448275,average_voltage,C_strict_post_DFT,GradientBoosting,-1.807908383448275,0.0332339548895279,1.841142338337803,,,,average_voltage,GradientBoosting
404,Na1-2Ca2Ta3O10,Na2Ca2Ta3O10,Ca2Ta3O10,other_or_unclear,Ca2Ta3O10,0.342709186551733,average_voltage,C_strict_post_DFT,GradientBoosting,0.342709186551733,2.3835768092025083,2.040867622650776,,,,average_voltage,GradientBoosting
405,Na0-0.5Nb3Te4,Na(Nb3Te4)2,Nb3Te4,other_or_unclear,Nb3Te4,0.6051655965517181,average_voltage,C_strict_post_DFT,GradientBoosting,0.6051655965517181,0.8650047660455684,0.2598391694938503,,,,average_voltage,GradientBoosting
406,Na0-0.12WO3,Na(WO3)8,WO3,transition_metal_oxide_like,WO3,1.5147142115517371,average_voltage,C_strict_post_DFT,GradientBoosting,1.5147142115517371,2.8258234710536736,1.3111092595019365,,,,average_voltage,GradientBoosting
407,Na0-1VCu3Se4,NaVCu3Se4,VCu3Se4,other_or_unclear,VCu3Se4,0.537626946551722,average_voltage,C_strict_post_DFT,GradientBoosting,0.537626946551722,1.1128367007367044,0.5752097541849823,,,,average_voltage,GradientBoosting
408,Na0-1Cs2TaCl6,Cs2NaTaCl6,Cs2TaCl6,other_or_unclear,Cs2TaCl6,0.8984755465517261,average_voltage,C_strict_post_DFT,GradientBoosting,0.8984755465517261,1.6556639517468428,0.7571884051951167,,,,average_voltage,GradientBoosting
409,Na0-3Mo15Se19,Na3Mo15Se19,Mo15Se19,other_or_unclear,Mo15Se19,1.621453941551734,average_voltage,C_strict_post_DFT,GradientBoosting,1.621453941551734,1.2638662886939356,0.3575876528577983,,,,average_voltage,GradientBoosting
410,Na1-2BaSn,BaNa2Sn,BaSn,other_or_unclear,BaSn,0.615049896551723,average_voltage,C_strict_post_DFT,GradientBoosting,0.615049896551723,0.2488592875375397,0.3661906090141833,,,,average_voltage,GradientBoosting
411,Na0-0.5Mo3Se4,Na(Mo3Se4)2,Mo3Se4,other_or_unclear,Mo3Se4,1.675246316551725,average_voltage,C_strict_post_DFT,GradientBoosting,1.675246316551725,1.7543200198348017,0.0790737032830766,,,,average_voltage,GradientBoosting
412,Na0-1K2TaCl6,K2NaTaCl6,K2TaCl6,other_or_unclear,K2TaCl6,0.8523509965517241,average_voltage,C_strict_post_DFT,GradientBoosting,0.8523509965517241,1.7001638907388297,0.8478128941871056,,,,average_voltage,GradientBoosting
413,Na0-2Mo15Se19,Na2Mo15Se19,Mo15Se19,other_or_unclear,Mo15Se19,1.7052399915517111,average_voltage,C_strict_post_DFT,GradientBoosting,1.7052399915517111,1.5635245154904802,0.1417154760612309,,,,average_voltage,GradientBoosting
414,Na0-0.5UCl3,NaU2Cl6,UCl3,other_or_unclear,UCl3,0.244827496551725,average_voltage,C_strict_post_DFT,GradientBoosting,0.244827496551725,1.3693429030649658,1.1245154065132408,,,,average_voltage,GradientBoosting
415,Na0.17-0.33HfNCl,NaHf3(NCl)3,HfNCl,other_or_unclear,HfNCl,2.079799786551721,average_voltage,C_strict_post_DFT,GradientBoosting,2.079799786551721,1.4007007515376575,0.6790990350140635,,,,average_voltage,GradientBoosting
0,Na0-2MnPO4F,Na2MnPO4F,MnPO4F,phosphate_or_NASICON_like,MnPO4F,,capacity_grav,C_strict_post_DFT,ExtraTrees,249.4468036394037,216.6163090063469,32.83049463305676,249.4468036394037,,,capacity_grav,ExtraTrees
1,Na0-2MnP2O7,Na2MnP2O7,MnP2O7,phosphate_or_NASICON_like,MnP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,195.018501417946,185.0987925295095,9.919708888436505,195.018501417946,,,capacity_grav,ExtraTrees
2,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_like,MnCSO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,208.58069746847025,185.069067328288,23.511630140182238,208.58069746847025,,,capacity_grav,ExtraTrees
3,Na1-3MnPCO7,Na3MnPCO7,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,192.2027348596324,187.61709063665808,4.5856442229743095,192.2027348596324,,,capacity_grav,ExtraTrees
4,Na0-4Fe2(PO4)3,Na4Fe2(PO4)3,Fe2(PO4)3,phosphate_or_NASICON_like,Fe2(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,219.4310432592394,164.7898742168397,54.64116904239967,219.4310432592394,,,capacity_grav,ExtraTrees
5,Na0-2FeCSO7,Na2FeCSO7,FeCSO7,sulfate_like,FeCSO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,207.847172023377,180.94125474183895,26.905917281538024,207.847172023377,,,capacity_grav,ExtraTrees
6,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_like,Fe2C4SO16,,capacity_grav,C_strict_post_DFT,ExtraTrees,183.03058987831173,119.79640944959652,63.234180428715206,183.03058987831173,,,capacity_grav,ExtraTrees
7,Na1-3FePCO7,Na3FePCO7,FePCO7,phosphate_or_NASICON_like,FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,191.5797090750565,172.05940928610275,19.520299788953764,191.5797090750565,,,capacity_grav,ExtraTrees
8,Na0-1CuPO4,NaCuPO4,CuPO4,phosphate_or_NASICON_like,CuPO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,147.6607610751055,146.72894598321628,0.9318150918892344,147.6607610751055,,,capacity_grav,ExtraTrees
9,Na0-6Mn3(PO4)4,Na6Mn3(PO4)4,Mn3(PO4)4,phosphate_or_NASICON_like,Mn3(PO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,235.5697164078063,185.89521313599025,49.67450327181609,235.5697164078063,,,capacity_grav,ExtraTrees
10,Na1-2.5MnPCO7,Na5Mn2P2(CO7)2,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,150.3489705497081,136.962130249429,13.38684030027909,150.3489705497081,,,capacity_grav,ExtraTrees
11,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,243.81248636564385,231.30892304486855,12.503563320775273,243.81248636564385,,,capacity_grav,ExtraTrees
12,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,243.81248636564385,242.8842552447019,0.9282311209419448,243.81248636564385,,,capacity_grav,ExtraTrees
13,Na0-1MnPO4,NaMnPO4,MnPO4,phosphate_or_NASICON_like,MnPO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,155.01219683059955,156.18772463302298,1.1755278024234317,155.01219683059955,,,capacity_grav,ExtraTrees
14,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,243.81248636564385,242.03436418140447,1.778122184239379,243.81248636564385,,,capacity_grav,ExtraTrees
15,Na0-1MnPO4,NaMnPO4,MnPO4,phosphate_or_NASICON_like,MnPO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,155.01219683059955,157.2230084491883,2.210811618588764,155.01219683059955,,,capacity_grav,ExtraTrees
16,Na0-6Cu9(PO4)8,Na6Cu9(PO4)8,Cu9(PO4)8,phosphate_or_NASICON_like,Cu9(PO4)8,,capacity_grav,C_strict_post_DFT,ExtraTrees,109.42182510972124,108.84028687593675,0.5815382337844852,109.42182510972124,,,capacity_grav,ExtraTrees
17,Na0-8Fe7(PO4)8,Na8Fe7(PO4)8,Fe7(PO4)8,phosphate_or_NASICON_like,Fe7(PO4)8,,capacity_grav,C_strict_post_DFT,ExtraTrees,160.65577586427503,160.17872839899823,0.4770474652767973,160.65577586427503,,,capacity_grav,ExtraTrees
18,Na1-2CuP2O7,Na2CuP2O7,CuP2O7,phosphate_or_NASICON_like,CuP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,94.54823680922271,112.3539026574849,17.80566584826218,94.54823680922271,,,capacity_grav,ExtraTrees
19,Na1-2CuP2O7,Na2CuP2O7,CuP2O7,phosphate_or_NASICON_like,CuP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,94.54823680922271,110.66745605170392,16.119219242481208,94.54823680922271,,,capacity_grav,ExtraTrees
20,Na1-3CuCSO7,Na3CuCSO7,CuCSO7,sulfate_like,CuCSO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,185.74294054510847,157.87404146569708,27.868899079411392,185.74294054510847,,,capacity_grav,ExtraTrees
21,Na1-2MnPCO7,Na2MnPCO7,MnPCO7,phosphate_or_NASICON_like,MnPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,104.73507929194264,111.09469168196776,6.35961239002512,104.73507929194264,,,capacity_grav,ExtraTrees
22,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,154.2033123226646,154.1760281560409,0.0272841666237013,154.2033123226646,,,capacity_grav,ExtraTrees
23,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,154.2033123226646,154.1785428978017,0.0247694248629102,154.2033123226646,,,capacity_grav,ExtraTrees
24,Na0-1FePO4,NaFePO4,FePO4,phosphate_or_NASICON_like,FePO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,154.2033123226646,153.5927285957735,0.6105837268910932,154.2033123226646,,,capacity_grav,ExtraTrees
25,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,243.81248636564385,246.21633696046584,2.4038505948219893,243.81248636564385,,,capacity_grav,ExtraTrees
26,Na0-0.67MnPO4,Na2Mn3(PO4)3,MnPO4,phosphate_or_NASICON_like,MnPO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,108.13420055862515,105.51272532136372,2.6214752372614214,108.13420055862515,,,capacity_grav,ExtraTrees
27,Na0-0.5MnO2,NaMn2O4,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,136.1424880137049,137.8588150665743,1.7163270528693886,136.1424880137049,,,capacity_grav,ExtraTrees
28,Na0-1Mn(PO3)3,NaMn(PO3)3,Mn(PO3)3,phosphate_or_NASICON_like,Mn(PO3)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,85.12630591473967,92.3733960986632,7.247090183923532,85.12630591473967,,,capacity_grav,ExtraTrees
29,Na2-3FeSiCO7,Na3FeSiCO7,FeSiCO7,silicate_like,FeSiCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,96.78898741754244,106.28987225915202,9.500884841609576,96.78898741754244,,,capacity_grav,ExtraTrees
30,Na3-6Fe2P(CO4)4,Na6Fe2P(CO4)4,Fe2P(CO4)4,phosphate_or_NASICON_like,Fe2P(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,137.5291660407657,134.92503327455552,2.6041327662101708,137.5291660407657,,,capacity_grav,ExtraTrees
31,Na4-6Mn2C4SO16,Na6Mn2C4SO16,Mn2C4SO16,sulfate_like,Mn2C4SO16,,capacity_grav,C_strict_post_DFT,ExtraTrees,91.7995847827752,93.90164815851573,2.102063375740528,91.7995847827752,,,capacity_grav,ExtraTrees
32,Na4-6Mn2P(CO4)4,Na6Mn2P(CO4)4,Mn2P(CO4)4,phosphate_or_NASICON_like,Mn2P(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,91.97146445172773,94.4456257703428,2.47416131861506,91.97146445172773,,,capacity_grav,ExtraTrees
33,Na2-3FeBPO7,Na3FeBPO7,FeBPO7,phosphate_or_NASICON_like,FeBPO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,96.20234988805166,101.90606592513932,5.703716037087673,96.20234988805166,,,capacity_grav,ExtraTrees
34,Na2-3MnBPO7,Na3MnBPO7,MnBPO7,phosphate_or_NASICON_like,MnBPO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,96.51655586382483,97.3810671603894,0.864511296564558,96.51655586382483,,,capacity_grav,ExtraTrees
35,Na4-6Cu2C4SO16,Na6Cu2C4SO16,Cu2C4SO16,sulfate_like,Cu2C4SO16,,capacity_grav,C_strict_post_DFT,ExtraTrees,89.17050870384884,89.43097904482946,0.2604703409806177,89.17050870384884,,,capacity_grav,ExtraTrees
